Step X	Napoli	Step X	MIT
925.92	72.000	1345.0	3.0000						
925.92	64.000	1345.0	7.0000						
932.75	64.000	1355.0	7.0000						
932.75	73.000	1355.0	5.0000						
939.58	73.000	1365.0	5.0000						
939.58	66.000	1365.0	7.0000						
946.42	66.000	1375.0	7.0000						
946.42	74.000	1375.0	8.0000						
953.25	74.000	1385.0	8.0000						
953.25	68.000	1385.0	7.0000						
960.08	68.000	1395.0	7.0000						
960.08	62.000	1395.0	9.0000						
966.92	62.000	1405.0	9.0000						
966.92	55.000	1405.0	5.0000						
973.75	55.000	1415.0	5.0000						
973.75	63.000	1415.0	6.0000						
980.58	63.000	1425.0	6.0000						
980.58	61.000	1425.0	4.0000						
987.42	61.000	1435.0	4.0000						
987.42	72.000	1435.0	7.0000						
994.25	72.000	1445.0	7.0000						
994.25	58.000	1445.0	7.0000						
1001.1	58.000	1455.0	7.0000						
1001.1	48.000	1455.0	8.0000						
1007.9	48.000	1465.0	8.0000						
1007.9	64.000	1465.0	7.0000						
1014.7	64.000	1475.0	7.0000						
1014.7	64.000	1475.0	8.0000						
1021.6	64.000	1485.0	8.0000						
1021.6	51.000	1485.0	7.0000						
1028.4	51.000	1495.0	7.0000						
1028.4	51.000	1495.0	7.0000						
1035.3	51.000	1505.0	7.0000						
1035.3	61.000	1505.0	3.0000						
1042.1	61.000	1515.0	3.0000						
1042.1	65.000	1515.0	4.0000						
1048.9	65.000	1525.0	4.0000						
1048.9	30.000	1525.0	11.000						
1055.8	30.000	1535.0	11.000						
1055.8	55.000	1535.0	5.0000						
1062.6	55.000	1545.0	5.0000						
1062.6	38.000	1545.0	6.0000						
1069.4	38.000	1555.0	6.0000						
1069.4	52.000	1555.0	2.0000						
1076.3	52.000	1565.0	2.0000						
1076.3	60.000	1565.0	6.0000						
1083.1	60.000	1575.0	6.0000						
1083.1	45.000	1575.0	5.0000						
1089.9	45.000	1585.0	5.0000						
1089.9	47.000	1585.0	4.0000						
1096.7	47.000	1595.0	4.0000						
1096.7	48.000	1595.0	3.0000						
1103.6	48.000	1605.0	3.0000						
1103.6	41.000	1605.0	3.0000						
1110.4	41.000	1615.0	3.0000						
1110.4	54.000	1615.0	5.0000						
1117.2	54.000	1625.0	5.0000						
1117.2	44.000	1625.0	3.0000						
1124.1	44.000	1635.0	3.0000						
1124.1	53.000	1635.0	3.0000						
1130.9	53.000	1645.0	3.0000						
1130.9	59.000	1645.0	4.0000						
1137.8	59.000	1655.0	4.0000						
1137.8	51.000	1655.0	6.0000						
1144.6	51.000	1665.0	6.0000						
1144.6	42.000	1665.0	2.0000						
1151.4	42.000	1675.0	2.0000						
1151.4	48.000	1675.0	2.0000						
1158.3	48.000	1685.0	2.0000						
1158.3	36.000	1685.0	1.0000						
1165.1	36.000	1695.0	1.0000						
1165.1	52.000	1695.0	3.0000						
1171.9	52.000	1705.0	3.0000						
1171.9	47.000	1705.0	2.0000						
1178.8	47.000	1715.0	2.0000						
1178.8	51.000	1715.0	2.0000						
1185.6	51.000	1725.0	2.0000						
1185.6	41.000	1725.0	4.0000						
1192.4	41.000	1735.0	4.0000						
1192.4	34.000	1735.0	4.0000						
1199.3	34.000	1745.0	4.0000						
1199.3	39.000	1745.0	6.0000						
1206.1	39.000	1755.0	6.0000						
1206.1	45.000	1755.0	3.0000						
1212.9	45.000	1765.0	3.0000						
1212.9	27.000	1765.0	5.0000						
1219.7	27.000	1775.0	5.0000						
1219.7	34.000	1775.0	7.0000						
1226.6	34.000	1785.0	7.0000						
1226.6	33.000	1785.0	4.0000						
1233.4	33.000	1795.0	4.0000						
1233.4	28.000	1795.0	5.0000						
1240.3	28.000	1805.0	5.0000						
1240.3	43.000	1805.0	3.0000						
1247.1	43.000	1815.0	3.0000						
1247.1	37.000	1815.0	1.0000						
1253.9	37.000	1825.0	1.0000						
1253.9	36.000	1825.0	3.0000						
1260.8	36.000	1835.0	3.0000						
1260.8	47.000	1835.0	4.0000						
1267.6	47.000	1845.0	4.0000						
1267.6	25.000	1845.0	2.0000						
1274.4	25.000	1855.0	2.0000						
1274.4	34.000	1855.0	4.0000						
1281.3	34.000	1865.0	4.0000						
1281.3	27.000	1865.0	3.0000						
1288.1	27.000	1875.0	3.0000						
1288.1	31.000	1875.0	0.0000						
1294.9	31.000	1885.0	0.0000						
1294.9	28.000	1885.0	3.0000						
1301.8	28.000	1895.0	3.0000						
1301.8	24.000	1895.0	5.0000						
1308.6	24.000	1905.0	5.0000						
1308.6	26.000	1905.0	4.0000						
1315.4	26.000	1915.0	4.0000						
1315.4	37.000	1915.0	4.0000						
1322.3	37.000	1925.0	4.0000						
1322.3	35.000	1925.0	1.0000						
1329.1	35.000	1935.0	1.0000						
1329.1	28.000	1935.0	2.0000						
1335.9	28.000	1945.0	2.0000						
1335.9	39.000	1945.0	4.0000						
1342.8	39.000	1955.0	4.0000						
1342.8	30.000	1955.0	3.0000						
1349.6	30.000	1965.0	3.0000						
1349.6	21.000	1965.0	5.0000						
1356.4	21.000	1975.0	5.0000						
1356.4	17.000	1975.0	2.0000						
1363.2	17.000	1985.0	2.0000						
1363.2	31.000	1985.0	5.0000						
1370.1	31.000	1995.0	5.0000						
1370.1	32.000	1995.0	3.0000						
1376.9	32.000	2005.0	3.0000						
1376.9	23.000	2005.0	6.0000						
1383.8	23.000	2015.0	6.0000						
1383.8	40.000	2015.0	8.0000						
1390.6	40.000	2025.0	8.0000						
1390.6	19.000	2025.0	109.00						
1397.4	19.000	2035.0	109.00						
1397.4	31.000	2035.0	143.00						
1404.3	31.000	2045.0	143.00						
1404.3	39.000	2045.0	0.0000						
1411.1	39.000	2055.0	0.0000						
1411.1	25.000	2055.0	0.0000						
1417.9	25.000	2065.0	0.0000						
1417.9	19.000	2065.0	0.0000						
1424.8	19.000	2075.0	0.0000						
1424.8	32.000	2075.0	0.0000						
1431.6	32.000	2085.0	0.0000						
1431.6	27.000	2085.0	0.0000						
1438.4	27.000	2095.0	0.0000						
1438.4	19.000	2095.0	0.0000						
1445.3	19.000	2105.0	0.0000						
1445.3	35.000	2105.0	0.0000						
1452.1	35.000	2115.0	0.0000						
1452.1	30.000	2115.0	0.0000						
1458.9	30.000	2125.0	0.0000						
1458.9	23.000	2125.0	0.0000						
1465.7	23.000	2135.0	0.0000						
1465.7	23.000	2135.0	0.0000						
1472.6	23.000	2145.0	0.0000						
1472.6	11.000	2145.0	0.0000						
1479.4	11.000	2155.0	0.0000						
1479.4	24.000	2155.0	0.0000						
1486.3	24.000	2165.0	0.0000						
1486.3	26.000	2165.0	0.0000						
1493.1	26.000	2175.0	0.0000						
1493.1	21.000	2175.0	0.0000						
1499.9	21.000	2185.0	0.0000						
1499.9	32.000	2185.0	0.0000						
1506.8	32.000	2195.0	0.0000						
1506.8	14.000	2195.0	0.0000						
1513.6	14.000	2205.0	0.0000						
1513.6	24.000	2205.0	0.0000						
1520.4	24.000	2215.0	0.0000						
1520.4	24.000	2215.0	0.0000						
1527.3	24.000	2225.0	0.0000						
1527.3	18.000	2225.0	0.0000						
1534.1	18.000	2235.0	0.0000						
1534.1	24.000	2235.0	0.0000						
1540.9	24.000	2245.0	0.0000						
1540.9	29.000	2245.0	0.0000						
1547.8	29.000	2255.0	0.0000						
1547.8	21.000	2255.0	0.0000						
1554.6	21.000	2265.0	0.0000						
1554.6	15.000	2265.0	0.0000						
1561.4	15.000	2275.0	0.0000						
1561.4	25.000	2275.0	0.0000						
1568.2	25.000	2285.0	0.0000						
1568.2	24.000	2285.0	0.0000						
1575.1	24.000	2295.0	0.0000						
1575.1	21.000	2295.0	0.0000						
1581.9	21.000	2305.0	0.0000						
1581.9	19.000	2305.0	0.0000						
1588.7	19.000	2315.0	0.0000						
1588.7	18.000	2315.0	0.0000						
1595.6	18.000	2325.0	0.0000						
1595.6	22.000	2325.0	0.0000						
1602.4	22.000	2335.0	0.0000						
1602.4	14.000	2335.0	0.0000						
1609.3	14.000	2345.0	0.0000						
1609.3	15.000	2345.0	0.0000						
1616.1	15.000	2355.0	0.0000						
1616.1	20.000	2355.0	0.0000						
1622.9	20.000	2365.0	0.0000						
1622.9	24.000	2365.0	0.0000						
1629.8	24.000	2375.0	0.0000						
1629.8	23.000	2375.0	0.0000						
1636.6	23.000	2385.0	0.0000						
1636.6	9.0000	2385.0	0.0000						
1643.4	9.0000	2395.0	0.0000						
1643.4	22.000	2395.0	0.0000						
1650.3	22.000	2405.0	0.0000						
1650.3	21.000	2405.0	0.0000						
1657.1	21.000	2415.0	0.0000						
1657.1	25.000	2415.0	0.0000						
1663.9	25.000	2425.0	0.0000						
1663.9	17.000	2425.0	0.0000						
1670.8	17.000	2435.0	0.0000						
1670.8	19.000	2435.0	0.0000						
1677.6	19.000	2445.0	0.0000						
1677.6	15.000	2445.0	0.0000						
1684.4	15.000	2455.0	0.0000						
1684.4	20.000	2455.0	0.0000						
1691.3	20.000	2465.0	0.0000						
1691.3	16.000	2465.0	0.0000						
1698.1	16.000	2475.0	0.0000						
1698.1	18.000	2475.0	0.0000						
1704.9	18.000	2485.0	0.0000						
1704.9	18.000	2485.0	0.0000						
1711.8	18.000	2495.0	0.0000						
1711.8	24.000	2495.0	0.0000						
1718.6	24.000	2505.0	0.0000						
1718.6	18.000	2505.0	0.0000						
1725.4	18.000	2515.0	0.0000						
1725.4	11.000	2515.0	0.0000						
1732.2	11.000	2525.0	0.0000						
1732.2	16.000	2525.0	0.0000						
1739.1	16.000	2535.0	0.0000						
1739.1	16.000	2535.0	0.0000						
1745.9	16.000	2545.0	0.0000						
1745.9	18.000	2545.0	0.0000						
1752.8	18.000	2555.0	0.0000						
1752.8	20.000	2555.0	0.0000						
1759.6	20.000	2565.0	0.0000						
1759.6	10.000	2565.0	0.0000						
1766.4	10.000	2575.0	0.0000						
1766.4	19.000	2575.0	0.0000						
1773.2	19.000	2585.0	0.0000						
1773.2	23.000	2585.0	0.0000						
1780.1	23.000	2595.0	0.0000						
1780.1	17.000	2595.0	0.0000						
1786.9	17.000	2605.0	0.0000						
1786.9	11.000	2605.0	0.0000						
1793.8	11.000	2615.0	0.0000						
1793.8	17.000	2615.0	0.0000						
1800.6	17.000	2625.0	0.0000						
1800.6	14.000	2625.0	0.0000						
1807.4	14.000	2635.0	0.0000						
1807.4	10.000	2635.0	0.0000						
1814.3	10.000	2645.0	0.0000						
1814.3	18.000	2645.0	0.0000						
1821.1	18.000	2655.0	0.0000						
1821.1	11.000	2655.0	0.0000						
1827.9	11.000	2665.0	0.0000						
1827.9	16.000	2665.0	0.0000						
1834.8	16.000	2675.0	0.0000						
1834.8	15.000	2675.0	0.0000						
1841.6	15.000	2685.0	0.0000						
1841.6	13.000	2685.0	0.0000						
1848.4	13.000	2695.0	0.0000						
1848.4	17.000	2695.0	0.0000						
1855.3	17.000	2705.0	0.0000						
1855.3	15.000	2705.0	0.0000						
1862.1	15.000	2715.0	0.0000						
1862.1	11.000	2715.0	0.0000						
1868.9	11.000	2725.0	0.0000						
1868.9	18.000	2725.0	0.0000						
1875.8	18.000	2735.0	0.0000						
1875.8	11.000	2735.0	0.0000						
1882.6	11.000	2745.0	0.0000						
1882.6	14.000	2745.0	0.0000						
1889.4	14.000	2755.0	0.0000						
1889.4	15.000	2755.0	0.0000						
1896.2	15.000	2765.0	0.0000						
1896.2	10.000	2765.0	0.0000						
1903.1	10.000	2775.0	0.0000						
1903.1	16.000	2775.0	0.0000						
1909.9	16.000	2785.0	0.0000						
1909.9	13.000	2785.0	0.0000						
1916.8	13.000	2795.0	0.0000						
1916.8	11.000	2795.0	0.0000						
1923.6	11.000	2805.0	0.0000						
1923.6	9.0000	2805.0	0.0000						
1930.4	9.0000	2815.0	0.0000						
1930.4	9.0000	2815.0	0.0000						
1937.3	9.0000	2825.0	0.0000						
1937.3	15.000	2825.0	0.0000						
1944.1	15.000	2835.0	0.0000						
1944.1	20.000	2835.0	0.0000						
1950.9	20.000	2845.0	0.0000						
1950.9	10.000	2845.0	0.0000						
1957.8	10.000	2855.0	0.0000						
1957.8	12.000	2855.0	0.0000						
1964.6	12.000	2865.0	0.0000						
1964.6	12.000	2865.0	0.0000						
1971.4	12.000	2875.0	0.0000						
1971.4	12.000	2875.0	0.0000						
1978.2	12.000	2885.0	0.0000						
1978.2	11.000	2885.0	0.0000						
1985.1	11.000	2895.0	0.0000						
1985.1	4.0000	2895.0	0.0000						
1991.9	4.0000	2905.0	0.0000						
1991.9	8.0000	2905.0	0.0000						
1998.8	8.0000	2915.0	0.0000						
1998.8	18.000	2915.0	0.0000						
2005.6	18.000	2925.0	0.0000						
2005.6	17.000	2925.0	0.0000						
2012.4	17.000	2935.0	0.0000						
2012.4	41.000	2935.0	0.0000						
2019.3	41.000	2945.0	0.0000						
2019.3	102.00	2945.0	0.0000						
2026.1	102.00	2955.0	0.0000						
2026.1	546.00	2955.0	0.0000						
2032.9	546.00	2965.0	0.0000						
2032.9	611.00	2965.0	0.0000						
2039.8	611.00	2975.0	0.0000						
2039.8	219.00	2975.0	0.0000						
2046.6	219.00	2985.0	0.0000						
2046.6	7.0000	2985.0	0.0000						
2053.4	7.0000	2995.0	0.0000						
2053.4	0.0000	2995.0	0.0000						
